id_venda,id_cliente,id_produto,id_loja,data_venda,quantidade,valor_unitario,valor_total
1574,195,12,10,2023-03-16,4,1540.8,6163.2
1575,251,18,3,2022-01-05,2,1788.33,3576.66
1576,425,4,1,2022-07-30,3,708.47,2125.41
1577,104,18,1,2023-12-22,1,1788.33,1788.33
1578,252,6,1,2023-08-15,1,2046.26,2046.26
1579,243,17,6,2023-07-04,2,700.3,1400.6
1580,215,8,3,2023-01-10,3,306.47,919.41
1581,18,8,7,2022-07-21,4,306.47,1225.88
1582,49,16,1,2022-04-27,3,1657.58,4972.74
1583,53,4,7,2023-11-18,4,708.47,2833.88
1584,345,4,8,2023-06-25,3,708.47,2125.41
1585,70,12,4,2023-09-04,4,1540.8,6163.2
1586,59,17,8,2023-09-18,4,700.3,2801.2
1587,483,11,8,2023-08-25,1,694.98,694.98
1588,362,18,6,2022-12-23,3,1788.33,5364.99
1589,142,16,10,2023-04-14,5,1657.58,8287.9
1590,293,11,8,2022-06-26,3,694.98,2084.94
1591,390,10,10,2023-09-22,5,137.9,689.5
1592,29,5,7,2022-03-28,2,2222.59,4445.18
1593,402,7,1,2022-11-17,1,2681.93,2681.93
1594,242,1,3,2022-09-02,3,1936.31,5808.93
1595,84,9,1,2022-04-30,2,1294.67,2589.34
1596,65,9,4,2023-01-18,2,1294.67,2589.34
1597,383,16,4,2023-06-08,4,1657.58,6630.32
1598,368,10,8,2023-03-05,5,137.9,689.5
1599,112,6,6,2022-05-22,5,2046.26,10231.3
1600,132,18,3,2023-01-28,4,1788.33,7153.32
1601,405,4,5,2022-07-10,4,708.47,2833.88
1602,1,10,1,2023-10-13,5,137.9,689.5
1603,354,9,1,2023-12-12,2,1294.67,2589.34
1604,479,1,7,2023-07-23,2,1936.31,3872.62
1605,489,2,6,2023-05-17,3,123.78,371.34
1606,79,14,3,2022-05-24,2,636.57,1273.14
1607,52,5,2,2022-11-19,4,2222.59,8890.36
1608,102,11,6,2023-09-27,1,694.98,694.98
1609,428,5,9,2023-01-03,1,2222.59,2222.59
1610,58,8,5,2023-05-12,2,306.47,612.94
1611,217,14,1,2022-07-19,4,636.57,2546.28
1612,448,5,10,2023-07-30,5,2222.59,11112.95
1613,400,5,1,2023-10-31,4,2222.59,8890.36
1614,106,19,5,2023-02-23,4,2437.82,9751.28
1615,137,5,10,2023-03-02,4,2222.59,8890.36
1616,161,1,2,2023-05-16,2,1936.31,3872.62
1617,316,10,4,2022-03-26,5,137.9,689.5
1618,269,5,9,2022-02-01,2,2222.59,4445.18
1619,225,3,3,2022-10-27,1,861.34,861.34
1620,320,3,4,2022-10-09,2,861.34,1722.68
1621,283,8,3,2023-07-05,3,306.47,919.41
1622,227,2,4,2022-06-22,4,123.78,495.12
1623,244,2,10,2023-08-03,4,123.78,495.12
1624,83,19,6,2023-07-17,5,2437.82,12189.1
1625,11,15,3,2022-04-26,5,1967.16,9835.8
1626,79,9,3,2022-04-27,3,1294.67,3884.01
1627,142,6,5,2023-07-11,3,2046.26,6138.78
1628,291,17,10,2023-07-10,1,700.3,700.3
1629,107,16,7,2023-03-28,5,1657.58,8287.9
1630,37,6,4,2022-08-12,4,2046.26,8185.04
1631,58,11,9,2022-04-15,2,694.98,1389.96
1632,36,13,9,2022-11-01,1,128.28,128.28
1633,330,17,5,2023-04-06,3,700.3,2100.9
1634,1,19,7,2022-12-23,1,2437.82,2437.82
1635,334,14,5,2023-03-26,1,636.57,636.57
1636,235,10,5,2022-08-31,2,137.9,275.8
1637,489,17,10,2023-08-26,3,700.3,2100.9
1638,183,18,1,2023-12-29,5,1788.33,8941.65
1639,434,3,10,2023-10-10,4,861.34,3445.36
1640,361,18,1,2022-06-19,5,1788.33,8941.65
1641,325,2,1,2022-05-23,2,123.78,247.56
1642,279,16,10,2022-07-31,1,1657.58,1657.58
1643,27,13,6,2023-08-07,3,128.28,384.84
1644,399,3,10,2023-06-30,3,861.34,2584.02
1645,32,19,3,2023-09-04,5,2437.82,12189.1
1646,437,5,3,2022-06-22,3,2222.59,6667.77
1647,42,18,1,2023-12-22,3,1788.33,5364.99
1648,152,10,10,2022-10-24,5,137.9,689.5
1649,358,4,1,2022-10-01,5,708.47,3542.35
1650,2,20,2,2023-11-27,1,69.17,69.17
1651,107,5,5,2022-05-19,4,2222.59,8890.36
1652,157,19,5,2022-03-02,3,2437.82,7313.46
1653,315,12,4,2023-11-03,2,1540.8,3081.6
1654,387,18,2,2023-12-20,2,1788.33,3576.66
1655,157,11,1,2022-09-13,2,694.98,1389.96
1656,283,18,3,2023-12-30,3,1788.33,5364.99
1657,8,16,6,2022-09-11,4,1657.58,6630.32
1658,253,19,9,2023-05-17,2,2437.82,4875.64
1659,493,18,7,2023-08-15,3,1788.33,5364.99
1660,201,19,4,2023-10-05,4,2437.82,9751.28
1661,204,1,2,2023-01-20,4,1936.31,7745.24
1662,424,15,6,2022-03-19,1,1967.16,1967.16
1663,306,3,5,2023-02-17,5,861.34,4306.7
1664,401,7,4,2022-10-12,3,2681.93,8045.79
1665,240,6,3,2023-04-11,4,2046.26,8185.04
1666,196,18,5,2022-12-02,5,1788.33,8941.65
1667,17,6,3,2022-01-03,1,2046.26,2046.26
1668,233,2,10,2023-04-15,3,123.78,371.34
1669,82,17,6,2022-03-06,5,700.3,3501.5
1670,408,12,10,2023-02-12,2,1540.8,3081.6
1671,113,12,4,2023-03-16,2,1540.8,3081.6
1672,5,7,2,2023-05-22,3,2681.93,8045.79
1673,226,11,10,2022-11-27,3,694.98,2084.94
1674,436,2,4,2022-12-12,5,123.78,618.9
1675,456,7,8,2023-08-15,2,2681.93,5363.86
1676,233,2,3,2023-08-03,4,123.78,495.12
1677,384,9,5,2022-12-18,1,1294.67,1294.67
1678,45,5,3,2022-02-17,1,2222.59,2222.59
1679,182,5,4,2023-10-04,4,2222.59,8890.36
1680,6,14,5,2022-01-17,1,636.57,636.57
1681,198,8,3,2022-06-11,4,306.47,1225.88
1682,101,17,1,2023-04-13,1,700.3,700.3
1683,177,10,4,2023-03-15,2,137.9,275.8
1684,127,13,10,2023-12-07,2,128.28,256.56
1685,42,18,10,2023-10-28,3,1788.33,5364.99
1686,228,13,10,2022-06-12,3,128.28,384.84
1687,4,16,6,2022-04-06,3,1657.58,4972.74
1688,6,10,3,2022-09-14,1,137.9,137.9
1689,397,4,5,2023-01-16,2,708.47,1416.94
1690,296,2,4,2022-02-23,4,123.78,495.12
1691,132,20,6,2023-10-03,3,69.17,207.51
1692,150,1,9,2023-12-18,2,1936.31,3872.62
1693,288,6,7,2023-03-16,1,2046.26,2046.26
1694,316,19,4,2023-12-22,1,2437.82,2437.82
1695,103,10,8,2022-01-02,2,137.9,275.8
1696,20,2,2,2023-05-04,1,123.78,123.78
1697,298,16,9,2022-05-16,5,1657.58,8287.9
1698,427,3,4,2022-08-20,5,861.34,4306.7
1699,40,10,1,2023-11-28,4,137.9,551.6
1700,495,1,10,2022-01-10,1,1936.31,1936.31
1701,466,18,4,2023-12-14,3,1788.33,5364.99
1702,254,6,10,2022-05-04,4,2046.26,8185.04
1703,410,12,10,2023-12-12,2,1540.8,3081.6
1704,240,3,2,2023-05-05,1,861.34,861.34
1705,221,14,8,2022-08-23,4,636.57,2546.28
1706,145,1,10,2022-04-02,1,1936.31,1936.31
1707,266,3,4,2022-04-16,3,861.34,2584.02
1708,316,7,2,2023-01-12,3,2681.93,8045.79
1709,302,6,4,2022-05-21,4,2046.26,8185.04
1710,43,4,5,2022-05-17,2,708.47,1416.94
1711,157,18,7,2022-03-12,5,1788.33,8941.65
1712,170,20,8,2023-07-31,1,69.17,69.17
1713,226,20,2,2023-09-17,2,69.17,138.34
1714,452,7,2,2023-03-27,3,2681.93,8045.79
1715,293,15,2,2022-08-07,2,1967.16,3934.32
1716,137,19,10,2023-02-26,5,2437.82,12189.1
1717,190,14,4,2023-12-05,4,636.57,2546.28
1718,380,18,3,2022-08-11,1,1788.33,1788.33
1719,414,1,8,2022-04-13,2,1936.31,3872.62
1720,459,13,2,2022-05-07,5,128.28,641.4
1721,342,14,4,2023-01-29,3,636.57,1909.71
1722,484,6,10,2023-03-16,3,2046.26,6138.78
1723,179,13,4,2022-05-24,2,128.28,256.56
1724,226,4,4,2022-10-11,1,708.47,708.47
1725,288,6,7,2022-09-12,5,2046.26,10231.3
1726,5,5,6,2023-09-08,5,2222.59,11112.95
1727,252,6,1,2023-09-15,3,2046.26,6138.78
1728,236,10,6,2023-12-09,1,137.9,137.9
1729,254,8,7,2023-11-06,3,306.47,919.41
1730,376,10,7,2022-07-30,5,137.9,689.5
1731,25,8,10,2023-09-14,5,306.47,1532.35
1732,453,14,3,2022-07-13,4,636.57,2546.28
1733,474,10,5,2022-10-30,1,137.9,137.9
1734,441,9,8,2022-09-03,4,1294.67,5178.68
1735,335,1,2,2023-01-31,1,1936.31,1936.31
1736,324,2,1,2022-09-04,4,123.78,495.12
1737,284,10,2,2023-10-16,5,137.9,689.5
1738,444,6,10,2022-03-14,5,2046.26,10231.3
1739,315,16,1,2022-01-13,3,1657.58,4972.74
1740,31,18,3,2022-11-21,2,1788.33,3576.66
1741,141,12,4,2023-02-01,5,1540.8,7704.0
1742,322,14,2,2023-03-07,3,636.57,1909.71
1743,328,20,6,2023-07-14,2,69.17,138.34
1744,480,7,7,2023-04-28,1,2681.93,2681.93
1745,296,9,7,2022-01-18,5,1294.67,6473.35
1746,252,18,1,2022-03-11,1,1788.33,1788.33
1747,68,2,4,2022-09-26,2,123.78,247.56
1748,24,10,10,2022-02-10,1,137.9,137.9
1749,254,13,7,2023-02-12,5,128.28,641.4
1750,488,11,4,2022-10-21,5,694.98,3474.9
1751,372,14,6,2023-03-02,4,636.57,2546.28
1752,281,11,5,2023-12-20,4,694.98,2779.92
1753,321,15,6,2022-03-26,5,1967.16,9835.8
1754,102,3,2,2023-07-05,5,861.34,4306.7
1755,98,15,7,2022-06-06,3,1967.16,5901.48
1756,377,19,6,2022-03-27,3,2437.82,7313.46
1757,270,20,9,2022-03-22,5,69.17,345.85
1758,105,9,6,2022-07-28,2,1294.67,2589.34
1759,294,19,10,2023-07-04,3,2437.82,7313.46
1760,192,10,6,2023-02-05,5,137.9,689.5
1761,264,18,10,2023-10-12,1,1788.33,1788.33
1762,475,1,8,2022-11-14,4,1936.31,7745.24
1763,98,9,5,2022-09-02,1,1294.67,1294.67
1764,262,16,10,2022-09-08,1,1657.58,1657.58
1765,159,17,4,2023-03-21,1,700.3,700.3
1766,264,10,9,2023-04-10,5,137.9,689.5
1767,38,2,9,2023-09-16,1,123.78,123.78
1768,426,3,1,2022-11-13,2,861.34,1722.68
1769,326,7,1,2022-05-03,1,2681.93,2681.93
1770,148,6,4,2023-12-26,2,2046.26,4092.52
1771,359,18,6,2023-12-20,1,1788.33,1788.33
1772,250,14,9,2022-06-17,4,636.57,2546.28
1773,449,14,5,2022-12-22,5,636.57,3182.85
1774,439,13,9,2023-06-14,3,128.28,384.84
1775,175,6,4,2022-06-20,3,2046.26,6138.78
1776,361,9,9,2022-05-10,3,1294.67,3884.01
1777,278,15,6,2022-05-01,1,1967.16,1967.16
1778,113,6,8,2022-12-10,4,2046.26,8185.04
1779,172,6,2,2022-10-06,5,2046.26,10231.3
1780,109,4,1,2022-03-07,3,708.47,2125.41
1781,457,18,2,2023-12-31,5,1788.33,8941.65
1782,494,10,5,2023-10-05,1,137.9,137.9
1783,199,1,10,2023-05-24,4,1936.31,7745.24
1784,360,19,10,2023-06-08,3,2437.82,7313.46
1785,291,2,7,2022-02-26,4,123.78,495.12
1786,123,19,6,2023-08-04,2,2437.82,4875.64
1787,31,15,3,2023-01-12,2,1967.16,3934.32
1788,420,12,10,2022-09-19,1,1540.8,1540.8
1789,212,7,5,2023-08-11,1,2681.93,2681.93
1790,354,5,9,2022-08-22,5,2222.59,11112.95
1791,342,16,10,2022-01-03,1,1657.58,1657.58
1792,151,9,10,2022-01-13,2,1294.67,2589.34
1793,340,9,2,2022-02-17,4,1294.67,5178.68
1794,418,8,4,2023-01-08,4,306.47,1225.88
1795,163,11,2,2022-06-03,2,694.98,1389.96
1796,398,14,2,2022-02-06,5,636.57,3182.85
1797,359,11,8,2023-11-03,4,694.98,2779.92
1798,66,1,3,2022-08-18,3,1936.31,5808.93
1799,16,9,3,2022-09-12,4,1294.67,5178.68
1800,393,2,2,2022-11-24,3,123.78,371.34
1801,166,19,8,2022-03-21,5,2437.82,12189.1
1802,396,2,6,2023-01-17,1,123.78,123.78
1803,196,15,6,2023-05-30,1,1967.16,1967.16
1804,198,15,10,2022-07-03,2,1967.16,3934.32
1805,484,20,6,2023-06-13,1,69.17,69.17
1806,332,2,10,2023-02-15,1,123.78,123.78
1807,315,8,7,2023-04-22,3,306.47,919.41
1808,495,2,4,2022-11-15,3,123.78,371.34
1809,287,6,4,2022-03-30,5,2046.26,10231.3
1810,430,19,5,2023-04-13,1,2437.82,2437.82
1811,114,4,3,2023-01-13,2,708.47,1416.94
1812,67,1,7,2022-10-26,5,1936.31,9681.55
1813,335,10,8,2022-11-08,5,137.9,689.5
1814,358,3,7,2022-09-06,4,861.34,3445.36
1815,365,12,8,2023-01-13,5,1540.8,7704.0
1816,405,7,6,2023-05-21,2,2681.93,5363.86
1817,79,10,10,2023-07-14,2,137.9,275.8
1818,38,20,8,2022-06-04,1,69.17,69.17
1819,359,7,7,2023-02-24,1,2681.93,2681.93
1820,211,6,7,2022-08-27,5,2046.26,10231.3
1821,386,14,8,2022-12-21,1,636.57,636.57
1822,351,19,6,2022-12-10,1,2437.82,2437.82
1823,111,5,4,2023-11-05,4,2222.59,8890.36
1824,23,9,4,2022-11-11,1,1294.67,1294.67
1825,82,15,1,2022-07-30,5,1967.16,9835.8
1826,256,1,8,2022-09-01,4,1936.31,7745.24
1827,289,2,8,2023-05-19,1,123.78,123.78
1828,147,14,8,2022-05-26,3,636.57,1909.71
1829,259,9,10,2022-04-06,1,1294.67,1294.67
1830,424,13,10,2022-08-26,5,128.28,641.4
1831,302,19,6,2023-02-27,3,2437.82,7313.46
1832,207,9,9,2023-04-15,1,1294.67,1294.67
1833,481,8,7,2023-08-18,1,306.47,306.47
1834,351,11,4,2023-06-02,2,694.98,1389.96
1835,190,17,2,2023-10-15,4,700.3,2801.2
1836,313,1,9,2022-03-18,5,1936.31,9681.55
1837,305,2,3,2023-08-05,1,123.78,123.78
1838,330,12,4,2023-03-22,2,1540.8,3081.6
1839,294,5,1,2022-08-31,3,2222.59,6667.77
1840,422,19,4,2022-09-25,3,2437.82,7313.46
1841,317,9,6,2023-02-07,3,1294.67,3884.01
1842,382,10,10,2022-11-22,4,137.9,551.6
1843,428,4,2,2022-10-06,2,708.47,1416.94
1844,162,10,7,2022-03-18,2,137.9,275.8
1845,267,14,9,2022-05-20,5,636.57,3182.85
1846,442,20,4,2022-04-22,2,69.17,138.34
1847,55,9,2,2022-04-19,2,1294.67,2589.34
1848,134,10,5,2023-04-06,4,137.9,551.6
1849,247,7,6,2022-11-18,4,2681.93,10727.72
1850,310,20,4,2022-05-04,5,69.17,345.85
1851,425,16,2,2023-01-02,2,1657.58,3315.16
1852,123,8,3,2023-04-08,3,306.47,919.41
1853,184,11,10,2023-04-20,3,694.98,2084.94
1854,328,19,1,2022-05-03,1,2437.82,2437.82
1855,146,5,5,2022-06-11,3,2222.59,6667.77
1856,226,17,8,2023-12-23,5,700.3,3501.5
1857,171,20,1,2022-02-11,2,69.17,138.34
1858,302,19,9,2022-12-02,2,2437.82,4875.64
1859,87,6,10,2022-04-04,2,2046.26,4092.52
1860,343,6,6,2022-12-31,4,2046.26,8185.04
1861,179,10,4,2023-06-10,1,137.9,137.9
1862,283,10,2,2023-11-25,3,137.9,413.7
1863,190,19,5,2022-09-24,2,2437.82,4875.64
1864,306,7,9,2022-02-01,4,2681.93,10727.72
1865,314,12,4,2023-04-09,5,1540.8,7704.0
1866,463,6,1,2023-07-18,2,2046.26,4092.52
1867,21,20,2,2022-04-07,4,69.17,276.68
1868,147,16,2,2022-04-15,2,1657.58,3315.16
1869,185,16,2,2022-05-05,1,1657.58,1657.58
1870,308,8,6,2022-03-05,2,306.47,612.94
1871,188,1,9,2022-05-14,2,1936.31,3872.62
1872,461,2,4,2023-02-15,3,123.78,371.34
1873,25,18,7,2023-12-04,1,1788.33,1788.33
1874,141,5,3,2023-08-20,5,2222.59,11112.95
1875,366,14,6,2022-09-23,1,636.57,636.57
1876,199,7,10,2022-01-23,1,2681.93,2681.93
1877,245,9,1,2022-07-22,4,1294.67,5178.68
1878,423,4,6,2022-05-12,1,708.47,708.47
1879,336,11,9,2022-12-06,1,694.98,694.98
1880,57,7,5,2022-02-13,4,2681.93,10727.72
1881,461,10,10,2022-02-21,2,137.9,275.8
1882,460,5,4,2023-08-11,4,2222.59,8890.36
1883,398,3,3,2023-02-09,4,861.34,3445.36
1884,385,3,3,2022-01-31,4,861.34,3445.36
1885,343,5,2,2023-12-01,4,2222.59,8890.36
1886,406,4,1,2022-06-26,3,708.47,2125.41
1887,457,4,4,2022-08-08,2,708.47,1416.94
1888,247,5,5,2022-10-09,3,2222.59,6667.77
1889,94,3,3,2023-04-02,2,861.34,1722.68
1890,471,15,6,2022-02-05,5,1967.16,9835.8
1891,85,18,8,2023-09-27,5,1788.33,8941.65
1892,353,5,5,2022-09-09,3,2222.59,6667.77
1893,42,3,5,2023-05-26,4,861.34,3445.36
1894,259,12,3,2023-07-18,4,1540.8,6163.2
1895,274,9,10,2022-03-04,1,1294.67,1294.67
1896,84,13,2,2022-10-14,4,128.28,513.12
1897,61,6,10,2022-05-21,4,2046.26,8185.04
1898,194,17,6,2022-07-24,5,700.3,3501.5
1899,212,19,10,2022-09-13,5,2437.82,12189.1
1900,423,19,2,2022-01-20,4,2437.82,9751.28
1901,181,2,4,2024-01-01,3,123.78,371.34
1902,398,5,7,2023-05-07,5,2222.59,11112.95
1903,408,20,1,2023-05-12,3,69.17,207.51
1904,229,5,4,2023-08-03,5,2222.59,11112.95
1905,180,2,4,2022-11-26,4,123.78,495.12
1906,333,4,5,2022-10-04,2,708.47,1416.94
1907,167,6,3,2022-01-27,3,2046.26,6138.78
1908,184,20,1,2023-09-04,2,69.17,138.34
1909,484,14,6,2022-01-31,3,636.57,1909.71
1910,271,11,10,2022-03-01,4,694.98,2779.92
1911,55,19,10,2023-06-27,3,2437.82,7313.46
1912,167,5,5,2023-08-22,2,2222.59,4445.18
1913,395,11,4,2022-06-13,1,694.98,694.98
1914,167,5,6,2022-09-11,2,2222.59,4445.18
1915,86,8,5,2022-09-30,5,306.47,1532.35
1916,134,20,6,2022-02-27,2,69.17,138.34
1917,320,13,6,2023-08-13,4,128.28,513.12
1918,413,3,10,2022-12-30,2,861.34,1722.68
1919,414,11,6,2022-06-30,2,694.98,1389.96
1920,95,6,9,2023-08-30,3,2046.26,6138.78
1921,236,6,2,2023-12-16,3,2046.26,6138.78
1922,93,15,10,2023-08-29,1,1967.16,1967.16
1923,202,10,3,2023-12-22,3,137.9,413.7
1924,429,4,1,2023-08-05,5,708.47,3542.35
1925,307,4,10,2022-05-26,5,708.47,3542.35
1926,471,1,10,2022-07-12,4,1936.31,7745.24
1927,359,8,4,2023-07-10,3,306.47,919.41
1928,122,11,1,2022-06-29,4,694.98,2779.92
1929,431,20,4,2022-02-08,1,69.17,69.17
1930,157,2,6,2022-02-27,2,123.78,247.56
1931,93,6,4,2023-09-09,2,2046.26,4092.52
1932,352,17,10,2022-01-21,5,700.3,3501.5
1933,406,1,2,2023-05-05,1,1936.31,1936.31
1934,486,5,10,2022-12-06,5,2222.59,11112.95
1935,51,20,5,2022-07-26,2,69.17,138.34
1936,122,13,5,2022-12-15,2,128.28,256.56
1937,296,4,3,2022-11-28,1,708.47,708.47
1938,453,14,3,2022-01-23,2,636.57,1273.14
1939,427,1,2,2023-08-24,2,1936.31,3872.62
1940,348,7,1,2022-04-24,5,2681.93,13409.65
1941,93,3,6,2023-01-09,1,861.34,861.34
1942,46,6,3,2023-01-18,4,2046.26,8185.04
1943,386,18,9,2023-08-24,1,1788.33,1788.33
1944,315,15,7,2022-12-11,3,1967.16,5901.48
1945,157,14,1,2022-11-27,2,636.57,1273.14
1946,318,20,6,2022-06-11,4,69.17,276.68
1947,316,1,3,2023-10-17,4,1936.31,7745.24
1948,396,5,7,2023-10-27,3,2222.59,6667.77
1949,366,6,10,2022-06-28,5,2046.26,10231.3
1950,91,7,5,2023-12-12,5,2681.93,13409.65
1951,241,19,1,2023-01-01,2,2437.82,4875.64
1952,336,20,1,2023-11-13,5,69.17,345.85
1953,97,7,5,2022-06-29,4,2681.93,10727.72
1954,206,8,2,2022-11-11,3,306.47,919.41
1955,317,12,7,2022-05-11,2,1540.8,3081.6
1956,470,9,6,2022-01-02,5,1294.67,6473.35
1957,130,9,9,2023-02-05,5,1294.67,6473.35
1958,290,9,4,2022-02-03,2,1294.67,2589.34
1959,489,6,9,2023-09-09,3,2046.26,6138.78
1960,338,6,4,2023-09-19,2,2046.26,4092.52
1961,46,3,10,2023-10-17,5,861.34,4306.7
1962,3,13,4,2022-04-17,4,128.28,513.12
1963,354,18,8,2022-05-25,3,1788.33,5364.99
1964,459,18,5,2022-03-21,2,1788.33,3576.66
1965,268,6,6,2022-12-22,3,2046.26,6138.78
1966,447,6,1,2022-06-21,1,2046.26,2046.26
1967,494,15,1,2023-12-27,3,1967.16,5901.48
1968,397,6,5,2023-04-03,1,2046.26,2046.26
1969,133,14,8,2022-09-29,2,636.57,1273.14
1970,451,15,4,2022-09-13,1,1967.16,1967.16
1971,213,18,6,2022-12-25,3,1788.33,5364.99
1972,346,15,9,2022-04-21,1,1967.16,1967.16
1973,278,14,6,2022-02-19,4,636.57,2546.28
1974,397,15,4,2023-03-25,4,1967.16,7868.64
1975,103,10,8,2022-06-20,4,137.9,551.6
1976,298,15,6,2023-05-20,4,1967.16,7868.64
1977,385,10,9,2022-12-26,5,137.9,689.5
1978,24,3,3,2023-01-20,1,861.34,861.34
1979,363,18,8,2023-05-06,5,1788.33,8941.65
1980,329,3,9,2023-10-29,2,861.34,1722.68
1981,97,7,10,2022-06-16,4,2681.93,10727.72
1982,413,13,7,2022-03-17,1,128.28,128.28
1983,3,17,2,2022-10-29,1,700.3,700.3
1984,131,6,7,2022-11-23,3,2046.26,6138.78
1985,394,4,1,2022-04-18,1,708.47,708.47
1986,369,12,2,2022-12-17,2,1540.8,3081.6
1987,432,3,10,2023-01-20,2,861.34,1722.68
1988,330,17,1,2022-03-18,5,700.3,3501.5
1989,361,16,4,2022-04-06,3,1657.58,4972.74
1990,25,6,10,2023-09-01,5,2046.26,10231.3
1991,141,3,3,2023-05-10,1,861.34,861.34
1992,371,10,6,2023-03-18,2,137.9,275.8
1993,315,20,8,2023-09-14,4,69.17,276.68
1994,225,9,2,2022-06-10,1,1294.67,1294.67
1995,301,19,4,2022-04-14,3,2437.82,7313.46
1996,13,2,3,2022-07-30,2,123.78,247.56
1997,51,1,4,2023-02-24,5,1936.31,9681.55
1998,445,12,9,2023-07-08,3,1540.8,4622.4
1999,126,3,5,2023-11-08,3,861.34,2584.02
2000,160,11,3,2022-11-01,2,694.98,1389.96
